GEOID,county_name,total_population,equity_need_score,commute_burden_score,is_transit_desert,transit_access_index,median_household_income,predicted_burden_score,high_priority_flag
06001450742,Alameda,5495,0.3807,0.2093,1,0.0,172760,0.1236,0
06001404502,Alameda,6110,0.2868,0.1211,1,0.0,227361,0.1441,1
06001440301,Alameda,7074,0.4102,0.0947,1,0.0,122093,0.1232,0
06001406800,Alameda,3971,0.4021,0.1102,1,0.0,131161,0.1262,0
06001430500,Alameda,6250,0.5,0.1697,1,0.0,99189,0.2094,1
06001422000,Alameda,2453,0.3773,0.0973,1,0.0,140331,0.1205,0
06001442200,Alameda,7293,0.2727,0.0976,1,0.0,231679,0.0827,0
06001436402,Alameda,2688,0.374,0.1368,1,0.0,152917,0.1418,1
06001431100,Alameda,3259,0.4842,0.1995,0,0.1636232058336361,98255,0.145,1
06075980501,San Francisco,129,0.4129,0.0999,0,0.663281516732966,12169,0.103,0
06085510400,Santa Clara,3767,0.2231,0.0312,1,0.0,250001,0.0575,0
06085510700,Santa Clara,4784,0.2598,0.0251,1,0.0,197257,0.0357,0
06001421200,Alameda,3557,0.2587,0.0852,1,0.0,247171,0.1188,0
06001422800,Alameda,8980,0.5018,0.0914,0,0.1916671913106908,26056,0.1043,0
06001405000,Alameda,3665,0.3571,0.1018,1,0.0,152857,0.1188,0
06001400900,Alameda,2844,0.4041,0.0484,1,0.0,114583,0.105,0
06001400700,Alameda,4758,0.4239,0.0755,0,0.0116001610978974,110556,0.1233,0
06001400800,Alameda,4335,0.4822,0.1265,1,0.0,97132,0.1043,0
06001451602,Alameda,6909,0.3851,0.1149,1,0.0,140909,0.1137,0
06001400200,Alameda,2147,0.2075,0.1005,0,0.351078805394845,225500,0.0967,0
06085509106,Santa Clara,4264,0.3388,0.026,1,0.0,142727,0.0625,0
06085509108,Santa Clara,4549,0.2891,0.0472,1,0.0,179028,0.0885,0
06001435200,Alameda,4647,0.4528,0.2224,1,0.0,134167,0.1698,1
06001410300,Alameda,3893,0.5207,0.0716,1,0.0,54698,0.0799,0
06001409900,Alameda,3983,0.2881,0.0374,1,0.0,176141,0.1078,0
06085510801,Santa Clara,5595,0.2527,0.0713,1,0.0,246048,0.0531,0
06085510802,Santa Clara,1997,0.2286,0.0422,1,0.0,250001,0.0525,0
06085510803,Santa Clara,3435,0.2165,0.0179,1,0.0,250001,0.039,0
06085510900,Santa Clara,5122,0.2865,0.0473,1,0.0,181712,0.065,0
06085511000,Santa Clara,7208,0.2481,0.0491,1,0.0,231856,0.0552,0
06001421300,Alameda,4011,0.4062,0.1162,1,0.0,130500,0.1194,0
06001450741,Alameda,5742,0.3358,0.0986,1,0.0,165000,0.0916,0
06001423200,Alameda,3003,0.5376,0.1632,1,0.0,80106,0.1327,1
06085511100,Santa Clara,5643,0.2281,0.0411,1,0.0,250001,0.0551,0
06085511400,Santa Clara,3705,0.2145,0.014,1,0.0,250001,0.0434,0
06085512024,Santa Clara,4977,0.3653,0.0618,1,0.0,137275,0.0878,0
06085512025,Santa Clara,2983,0.2419,0.0299,1,0.0,226364,0.0548,0
06085512026,Santa Clara,3680,0.437,0.1287,1,0.0,117162,0.1275,0
06001406000,Alameda,4735,0.5015,0.0522,0,0.0417027130111734,56763,0.128,0
06001423902,Alameda,1512,0.3205,0.1069,0,0.0566772797769148,171583,0.1045,0
06001443200,Alameda,3611,0.2456,0.0761,1,0.0,250001,0.0824,0
06001404200,Alameda,3894,0.2497,0.0676,1,0.0,247619,0.1289,1
06085509109,Santa Clara,6572,0.2575,0.0514,1,0.0,218105,0.0689,0
06085509201,Santa Clara,5611,0.3149,0.0287,1,0.0,155404,0.0689,0
06001400300,Alameda,5619,0.2804,0.1181,0,0.3317481346756739,164000,0.1186,0
06085512027,Santa Clara,4237,0.459,0.173,1,0.0,117194,0.1116,0
06001427900,Alameda,4686,0.5292,0.2735,1,0.0,108691,0.115,0
06001421500,Alameda,4064,0.2887,0.0893,1,0.0,201950,0.128,0
06001407500,Alameda,3988,0.5172,0.055,1,0.0,46019,0.0704,0
06001451401,Alameda,6166,0.4649,0.1648,1,0.0,113639,0.1624,1
06001443103,Alameda,4125,0.2645,0.0846,1,0.0,233906,0.1319,1
06001430600,Alameda,6244,0.3758,0.1085,1,0.0,144922,0.1236,0
06001451300,Alameda,6393,0.4172,0.1012,1,0.0,119928,0.1175,0
06001421600,Alameda,3854,0.321,0.1786,1,0.0,218390,0.1236,0
06001408300,Alameda,4791,0.4159,0.1324,1,0.0,129295,0.1371,1
06001450607,Alameda,5182,0.4528,0.0707,1,0.0,98214,0.1194,0
06085513500,Santa Clara,1362,0.457,0.1415,1,0.0,111964,0.1357,1
06001401800,Alameda,1709,0.4671,0.143,0,0.3609673981102556,72401,0.1382,1
06085509202,Santa Clara,4137,0.2942,0.0811,1,0.0,190579,0.0484,0
06085509302,Santa Clara,3535,0.2806,0.0448,1,0.0,185625,0.0417,0
06041101200,Marin,2770,0.3552,0.1009,1,0.0,153500,0.137,1
06041117000,Marin,4452,0.3285,0.1057,1,0.0,172891,0.0795,0
06041110100,Marin,5703,0.4511,0.1494,1,0.0,116122,0.1747,1
06041133000,Marin,2960,0.4316,0.1735,1,0.0,132500,0.1357,1
06041114100,Marin,5031,0.3998,0.1067,1,0.0,131566,0.132,1
06041124200,Marin,5703,0.2846,0.0863,1,0.0,205179,0.1653,1
06041114200,Marin,3352,0.4326,0.1326,1,0.0,120121,0.1237,0
06041108100,Marin,6701,0.3769,0.0833,1,0.0,136970,0.1487,1
06041128100,Marin,7360,0.2677,0.0842,1,0.0,228652,0.1212,0
06041121200,Marin,6256,0.2784,0.0844,1,0.0,211083,0.0939,0
06041126200,Marin,4180,0.3416,0.1091,1,0.0,164615,0.1069,0
06041110200,Marin,5261,0.2963,0.1215,1,0.0,212411,0.1299,1
06041113000,Marin,3612,0.4091,0.1403,1,0.0,135491,0.1425,1
06001400400,Alameda,4278,0.3005,0.1026,0,0.227841467136285,158836,0.0929,0
06001401000,Alameda,6277,0.2761,0.0578,0,0.2864374939480647,153654,0.088,0
06085509303,Santa Clara,3816,0.3039,0.0734,1,0.0,177692,0.0521,0
06085512402,Santa Clara,5246,0.4342,0.2103,1,0.0,140000,0.1342,1
06085505304,Santa Clara,3598,0.2476,0.0397,1,0.0,224435,0.0565,0
06085505305,Santa Clara,5626,0.2702,0.0334,1,0.0,190595,0.0591,0
06085505401,Santa Clara,6630,0.309,0.0437,1,0.0,164598,0.0603,0
06001401400,Alameda,5392,0.4712,0.1315,0,0.0927701184292158,95011,0.1258,0
06085512029,Santa Clara,7849,0.359,0.1149,1,0.0,155000,0.0795,0
06001423601,Alameda,2738,0.3555,0.1233,0,0.028254937620964,155857,0.1089,0
06001435102,Alameda,6137,0.4028,0.1422,1,0.0,138859,0.1471,1
06001431200,Alameda,5865,0.438,0.1497,0,0.1748173237154656,106250,0.1588,1
06001440332,Alameda,3203,0.3435,0.1681,1,0.0,184620,0.1436,1
06001404400,Alameda,5823,0.2651,0.0117,1,0.0,184737,0.126,0
06001404600,Alameda,4934,0.2971,0.1359,1,0.0,222617,0.1603,1
06001406700,Alameda,5380,0.3709,0.0936,1,0.0,143887,0.1277,0
06001436500,Alameda,5289,0.5298,0.1717,0,0.0162057372336828,85319,0.1739,1
06001430800,Alameda,5814,0.4655,0.1053,0,0.0269953474842521,98038,0.1609,1
06085512030,Santa Clara,2922,0.312,0.0993,1,0.0,182344,0.0853,0
06001401100,Alameda,5537,0.3893,0.1204,0,0.5041737712350839,93121,0.1583,1
06085512034,Santa Clara,2932,0.3838,0.2047,1,0.0,169219,0.0928,0
06085509304,Santa Clara,2936,0.3035,0.0242,1,0.0,160859,0.1154,0
06001401200,Alameda,2994,0.4089,0.1137,0,0.1326825958189304,115045,0.1158,0
06001401300,Alameda,4608,0.4578,0.1718,0,0.15370143409024,104226,0.1069,0
06085511702,Santa Clara,2829,0.2161,0.0171,1,0.0,250001,0.0376,0
06085511905,Santa Clara,2969,0.2765,0.1165,1,0.0,241440,0.0589,0
06085512505,Santa Clara,7947,0.4549,0.1966,1,0.0,125716,0.1308,1
06041112100,Marin,4352,0.4116,0.0576,1,0.0,113558,0.1183,0
06041103100,Marin,7228,0.3493,0.1097,1,0.0,158977,0.1514,1
06041104300,Marin,1742,0.3421,0.1031,1,0.0,161923,0.1094,0
06041107000,Marin,6334,0.2729,0.0805,1,0.0,216524,0.1003,0
06041118100,Marin,2537,0.2475,0.0799,1,0.0,250001,0.092,0
06041127000,Marin,4588,0.326,0.1793,1,0.0,210865,0.1238,0
06041116000,Marin,3143,0.3134,0.0951,1,0.0,178705,0.0902,0
06041124100,Marin,5430,0.282,0.0773,1,0.0,202153,0.1216,0
06041132200,Marin,1806,0.5583,0.1955,1,0.0,76088,0.1571,1
06041104102,Marin,5274,0.4508,0.0705,1,0.0,99174,0.1531,1
06041104200,Marin,5668,0.4666,0.1343,1,0.0,105741,0.1404,1
06001402900,Alameda,1828,0.4127,0.1068,0,0.6628583045054793,37973,0.1239,0
06041122000,Marin,1559,0.5477,0.0999,1,0.0,-666666666,0.1034,0
06041123000,Marin,2312,0.2612,0.1074,1,0.0,250001,0.1357,1
06041125000,Marin,4534,0.4174,0.0969,1,0.0,119069,0.1397,1
06041115000,Marin,7965,0.3662,0.1665,1,0.0,167306,0.1237,0
06001441924,Alameda,7199,0.32,0.1828,0,0.1940227552647108,177589,0.1509,1
06041103200,Marin,7457,0.4656,0.092,1,0.0,96731,0.1473,1
06041101100,Marin,2496,0.3377,0.1054,1,0.0,165938,0.1673,1
06041119100,Marin,5149,0.2858,0.0782,1,0.0,197847,0.0908,0
06001440100,Alameda,2661,0.4653,0.1256,1,0.0,104271,0.1457,1
06001451601,Alameda,5367,0.2856,0.0731,1,0.0,194662,0.0842,0
06041121100,Marin,5749,0.3089,0.0837,1,0.0,177754,0.1098,0
06041126100,Marin,6105,0.2545,0.06,1,0.0,230057,0.1015,0
06041128200,Marin,5297,0.2544,0.0703,1,0.0,239625,0.1115,0
06085509401,Santa Clara,4318,0.3374,0.0426,1,0.0,147823,0.0387,0
06085509403,Santa Clara,4895,0.3564,0.0486,1,0.0,138750,0.0485,0
06085509404,Santa Clara,6382,0.2993,0.026,1,0.0,165250,0.0479,0
06085509500,Santa Clara,5409,0.3493,0.061,1,0.0,146587,0.0526,0
06085512005,Santa Clara,6633,0.3002,0.0629,1,0.0,176855,0.1253,0
06085509600,Santa Clara,3630,0.2876,0.0675,1,0.0,190556,0.0648,0
06085509700,Santa Clara,3040,0.2667,0.0305,1,0.0,192125,0.077,0
06085509802,Santa Clara,3158,0.2475,0.0111,1,0.0,204632,0.0374,0
06085509901,Santa Clara,2472,0.2346,0.0541,1,0.0,250001,0.0456,0
06041129000,Marin,2922,0.5412,0.1403,1,0.0,70147,0.1914,1
06041132100,Marin,1742,0.5191,0.1994,1,0.0,96875,0.142,1
06041102100,Marin,2105,0.4388,0.1505,1,0.0,121845,0.1557,1
06041106002,Marin,5991,0.395,0.0551,1,0.0,119600,0.1136,0
06085508602,Santa Clara,5575,0.2864,0.0421,1,0.0,179087,0.0576,0
06085509902,Santa Clara,5157,0.2518,0.0691,1,0.0,245521,0.0386,0
06075026201,San Francisco,3651,0.3148,0.1252,0,0.5372445950755206,124250,0.1192,0
06075026202,San Francisco,3863,0.3021,0.2055,0,0.6668108808774571,138545,0.1555,1
06075012405,San Francisco,3921,0.2994,0.0636,0,0.7,102358,0.0757,0
06075020101,San Francisco,3924,0.2242,0.0481,0,0.6999999999999998,135223,0.0678,0
06075017603,San Francisco,4815,0.319,0.0454,0,0.7,90590,0.086,0
06075017803,San Francisco,2523,0.3231,0.0392,0,0.7,87132,0.0744,0
06075012503,San Francisco,4368,0.4069,0.1104,0,0.7,39133,0.0875,0
06075017804,San Francisco,3482,0.2385,0.04,0,0.7,124674,0.0623,0
06085508403,Santa Clara,3320,0.235,0.0396,1,0.0,249500,0.0685,0
06075017602,San Francisco,3199,0.3482,0.0631,0,0.7755999999999998,69671,0.0617,0
06075061503,San Francisco,3205,0.14,0.1011,0,0.7,221781,0.0607,0
06075060703,San Francisco,6256,0.1084,0.0542,0,0.7,235371,0.0764,0
06075061402,San Francisco,2331,0.1774,0.0898,0,0.6999999999999998,174675,0.091,0
06075061502,San Francisco,1901,0.4401,0.2938,0,0.6786636139500454,93403,0.1592,1
06075017903,San Francisco,3136,0.4421,0.1852,0,0.3608899825431001,96000,0.1797,1
06075045201,San Francisco,3104,0.2371,0.0951,0,0.6999999999999998,139659,0.1116,0
06075035102,San Francisco,4458,0.2421,0.1854,0,0.6999999999999998,162721,0.1248,0
06075980600,San Francisco,1172,0.3096,0.0475,0,0.2586276906199047,136250,0.1106,0
06081606800,San Mateo,3809,0.2815,0.0659,1,0.0,195313,0.1183,0
06081606000,San Mateo,5476,0.4391,0.0705,1,0.0,103813,0.0987,0
06081609100,San Mateo,1478,0.2701,0.0714,1,0.0,214038,0.1081,0
06081610304,San Mateo,4497,0.2737,0.036,1,0.0,188802,0.0975,0
06081606100,San Mateo,5091,0.3481,0.0304,1,0.0,138108,0.131,1
06081606300,San Mateo,3817,0.407,0.0768,1,0.0,119102,0.1043,0
06081606400,San Mateo,4739,0.3987,0.1628,1,0.0,147546,0.0957,0
06081603900,San Mateo,5633,0.3778,0.0438,1,0.0,126188,0.1482,1
06081613200,San Mateo,6851,0.2313,0.0315,1,0.0,248269,0.0756,0
06095253203,Solano,3922,0.5204,0.1607,1,0.0,89135,0.1225,0
06095253402,Solano,8310,0.4609,0.0512,1,0.0,90857,0.1165,0
06095252903,Solano,4508,0.4295,0.116,1,0.0,117991,0.1371,1
06081610202,San Mateo,4681,0.2835,0.0174,1,0.0,173125,0.0558,0
06081603400,San Mateo,5819,0.3775,0.1143,1,0.0,145809,0.1374,1
06081611800,San Mateo,4558,0.3946,0.0395,1,0.0,116548,0.1253,0
06081608100,San Mateo,3564,0.2819,0.0882,1,0.0,209313,0.0662,0
06081613300,San Mateo,2734,0.213,0.011,1,0.0,250001,0.0554,0
06081607300,San Mateo,3853,0.2723,0.104,1,0.0,237321,0.1125,0
06081613600,San Mateo,5814,0.3029,0.0354,1,0.0,165913,0.123,0
06081600100,San Mateo,5175,0.3503,0.0854,0,0.0310537672465501,148724,0.1246,0
06081603100,San Mateo,3368,0.2782,0.0609,1,0.0,196447,0.1354,1
06081605600,San Mateo,6032,0.2466,0.0782,1,0.0,250001,0.0907,0
06081604600,San Mateo,2565,0.3462,0.1018,1,0.0,158516,0.135,1
06081606500,San Mateo,3479,0.2386,0.0241,1,0.0,226875,0.1183,0
06081606600,San Mateo,3838,0.2979,0.12,1,0.0,209224,0.1182,0
06081606700,San Mateo,2497,0.3156,0.0775,1,0.0,172420,0.1315,1
06081606900,San Mateo,2797,0.2291,0.0432,1,0.0,250001,0.0878,0
06081600600,San Mateo,4845,0.4279,0.0974,0,0.1271219383447308,103567,0.1075,0
06081601100,San Mateo,6277,0.3772,0.1249,1,0.0,148381,0.1117,0
06081601200,San Mateo,6754,0.3809,0.0916,0,0.0355631511956432,133873,0.1262,0
06081613502,San Mateo,6164,0.2849,0.1028,1,0.0,215336,0.107,0
06081612900,San Mateo,4441,0.2335,0.0519,1,0.0,250001,0.0641,0
06081605700,San Mateo,5226,0.255,0.0949,1,0.0,250001,0.1002,0
06055201402,Napa,2415,0.3074,0.0516,1,0.0,169028,0.1241,0
06055201403,Napa,739,0.2645,0.0366,1,0.0,198603,0.112,0
06055201101,Napa,1894,0.423,0.0939,1,0.0,116226,0.1352,1
06055201005,Napa,2688,0.4701,0.1153,1,0.0,100600,0.1328,1
06055201401,Napa,2548,0.3904,0.1391,1,0.0,145682,0.1447,1
06097151800,Sonoma,4786,0.4018,0.0749,1,0.0,121456,0.0731,0
06075015701,San Francisco,4926,0.2169,0.0853,0,0.7,148542,0.1114,0
06075015402,San Francisco,2848,0.1202,0.0723,0,0.7,231313,0.0959,0
06075015702,San Francisco,3273,0.1247,0.055,0,0.6999999999999997,209803,0.0915,0
06075016602,San Francisco,2098,0.1794,0.1593,0,0.6999999999999998,207640,0.1013,0
06075016601,San Francisco,3202,0.1933,0.0773,0,0.7,158854,0.0924,0
06075012504,San Francisco,612,0.5082,0.3073,0,0.7,25667,0.1479,1
06075020102,San Francisco,3310,0.2469,0.0505,0,0.7756,116076,0.0744,0
06081607100,San Mateo,2998,0.2726,0.1301,1,0.0,250001,0.1262,0
06081607200,San Mateo,4424,0.4233,0.1074,1,0.0,118848,0.1144,0
06081607400,San Mateo,4799,0.3483,0.0701,1,0.0,149028,0.0747,0
06081607500,San Mateo,6214,0.2751,0.0631,1,0.0,202120,0.1096,0
06013304002,Contra Costa,1997,0.653,0.3907,1,0.0,78304,0.2169,1
06075020802,San Francisco,2523,0.2723,0.0863,0,0.7,119030,0.0572,0
06075020801,San Francisco,3743,0.3171,0.0963,0,0.7,101696,0.1221,0
06075061401,San Francisco,2989,0.2531,0.1245,0,0.7,139038,0.0861,0
06075020702,San Francisco,2248,0.193,0.0188,0,0.7,144048,0.0615,0
06075060702,San Francisco,1945,0.2293,0.0847,0,0.6999999999999998,141333,0.0853,0
06081607701,San Mateo,4298,0.3399,0.0543,1,0.0,149333,0.1157,0
06081607702,San Mateo,3299,0.3406,0.0693,1,0.0,152875,0.0815,0
06081607800,San Mateo,3432,0.2925,0.0479,1,0.0,177014,0.0589,0
06081607900,San Mateo,3182,0.3811,0.0768,1,0.0,133802,0.1362,1
06081608002,San Mateo,3551,0.2645,0.0549,1,0.0,210179,0.0504,0
06075012001,San Francisco,1912,0.3313,0.0573,0,0.7,87796,0.0857,0
06075010101,San Francisco,2121,0.3162,0.0127,0,0.7,83816,0.0726,0
06075010102,San Francisco,1908,0.4065,0.0975,0,0.7,-666666666,0.1016,0
06075060701,San Francisco,7879,0.1853,0.1641,0,0.6287306142527778,222692,0.1036,0
06075033001,San Francisco,4075,0.238,0.126,0,0.7,148239,0.1336,1
06075033002,San Francisco,4288,0.1987,0.0975,0,0.6233219966961285,173281,0.1087,0
06075031401,San Francisco,2533,0.3201,0.0828,0,0.6999999999999998,97143,0.1137,0
06075025501,San Francisco,4397,0.2651,0.1902,0,0.7,150438,0.1424,1
06075010202,San Francisco,1859,0.1154,0.0341,0,0.7,208750,0.0941,0
06075061504,San Francisco,1567,0.1759,0.0792,0,0.3999999999999998,247063,0.0807,0
06075061507,San Francisco,1772,0.2681,0.1047,0,0.7755999999999997,118370,0.0822,0
06075025502,San Francisco,3846,0.1779,0.0543,0,0.6999999999999997,161400,0.0958,0
06075016101,San Francisco,2355,0.4148,0.1218,0,0.7,28522,0.153,1
06075990200,San Francisco,0,0.5451,0.0999,0,0.0134269211757726,-666666666,0.0822,0
06075016102,San Francisco,2618,0.4389,0.1623,0,0.7,-666666666,0.1466,1
06075012801,San Francisco,2591,0.114,0.093,0,0.7,250001,0.0771,0
06075010402,San Francisco,2077,0.1607,0.114,0,0.7,202050,0.0815,0
06075061101,San Francisco,1861,0.4416,0.1724,0,0.7,19531,0.1108,0
06075047904,San Francisco,3145,0.478,0.1326,0,0.1815247013578921,84880,0.1479,1
06075061102,San Francisco,2393,0.4294,0.1504,0,0.7,27450,0.1105,0
06075061501,San Francisco,1656,0.0725,0.016,0,0.7756,239147,0.0799,0
06075012403,San Francisco,2431,0.3882,0.0719,0,0.7,34732,0.1051,0
06075047903,San Francisco,3981,0.2071,0.0615,0,0.7,147768,0.0844,0
06075035101,San Francisco,4018,0.2995,0.0459,0,0.6999999999999998,98580,0.0926,0
06075061506,San Francisco,4541,0.1179,0.0871,0,0.6657356851189655,250001,0.0846,0
06075061505,San Francisco,1061,0.249,0.243,0,0.4,250001,0.1242,0
06075045202,San Francisco,3358,0.2142,0.1022,0,0.6999999999999998,154375,0.1066,0
06075012406,San Francisco,1533,0.3612,0.0166,0,0.7,32589,0.0788,0
06075012404,San Francisco,2586,0.3613,0.0144,0,0.7,27852,0.1023,0
06075017604,San Francisco,3146,0.2699,0.0213,0,0.7755999999999998,100036,0.0601,0
06075015401,San Francisco,3338,0.2378,0.0715,0,0.6999999999999998,133925,0.1073,0
06075010901,San Francisco,2007,0.1641,0.0849,0,0.6999999999999998,183194,0.0861,0
06075012204,San Francisco,2720,0.3484,0.0187,0,0.7,62704,0.0585,0
06075015202,San Francisco,2212,0.1857,0.0126,0,0.7,146250,0.0693,0
06075010902,San Francisco,2502,0.2201,0.0503,0,0.6999999999999998,137141,0.0546,0
06075015201,San Francisco,1612,0.3386,0.0934,0,0.7,92254,0.0934,0
06075020701,San Francisco,3139,0.1773,0.0811,0,0.4,246500,0.0907,0
06075011001,San Francisco,2618,0.2556,0.0289,0,0.7,114137,0.075,0
06075011102,San Francisco,2218,0.3379,0.0906,0,0.7,92000,0.1025,0
06075012002,San Francisco,2102,0.4045,0.1154,0,0.7,53125,0.0864,0
06075010401,San Francisco,2437,0.1499,0.0323,0,0.6999999999999997,173750,0.0616,0
06075010701,San Francisco,3424,0.4417,0.1732,0,0.7,24085,0.1678,1
06075010702,San Francisco,1458,0.3798,0.1212,0,0.7,77524,0.098,0
06075011002,San Francisco,1907,0.3781,0.0407,0,0.7,-666666666,0.0567,0
06075012203,San Francisco,1763,0.4582,0.211,0,0.7,33750,0.1217,0
06075031402,San Francisco,4545,0.228,0.0767,0,0.6999999999999998,139643,0.0976,0
06075013401,San Francisco,1370,0.1561,0.0985,0,0.7,197581,0.0993,0
06075013402,San Francisco,2107,0.1224,0.0554,0,0.7,213607,0.0904,0
06075012802,San Francisco,2027,0.0881,0.0412,0,0.7,250001,0.0825,0
06075013002,San Francisco,2609,0.1742,0.1545,0,0.7,210637,0.0845,0
06075020202,San Francisco,4113,0.1712,0.0473,0,0.7,164327,0.0749,0
06075020601,San Francisco,3044,0.2017,0.0595,0,0.7,149781,0.1198,0
06075020201,San Francisco,1920,0.311,0.1142,0,0.6133433186320822,116103,0.1071,0
06075061508,San Francisco,2222,0.1617,0.048,0,0.6999999999999997,171915,0.1041,0
06075013001,San Francisco,1592,0.15,0.0758,0,0.7,191541,0.0825,0
06075010201,San Francisco,2473,0.2284,0.1019,0,0.7,147427,0.077,0
06075011101,San Francisco,2502,0.3194,0.1711,0,0.6999999999999998,116897,0.1049,0
06081608023,San Mateo,2366,0.2704,0.0974,1,0.0,234659,0.0979,0
06081608200,San Mateo,3798,0.3342,0.0997,1,0.0,166250,0.0831,0
06081608300,San Mateo,3196,0.284,0.0562,1,0.0,188594,0.0681,0
06081608400,San Mateo,5243,0.3508,0.0804,1,0.0,150350,0.0746,0
06081608501,San Mateo,5120,0.3195,0.0738,1,0.0,168050,0.1045,0
06081608502,San Mateo,2628,0.3776,0.1421,1,0.0,152667,0.1047,0
06081608600,San Mateo,4598,0.3746,0.0872,1,0.0,138967,0.1063,0
06081608700,San Mateo,7315,0.2682,0.0629,1,0.0,210804,0.0781,0
06081609000,San Mateo,2637,0.34,0.111,1,0.0,166181,0.1015,0
06081609300,San Mateo,3449,0.2476,0.0594,1,0.0,243750,0.039,0
06081609900,San Mateo,2949,0.2324,0.0126,1,0.0,227614,0.0531,0
06081610000,San Mateo,4780,0.3246,0.039,1,0.0,153303,0.0747,0
06081610100,San Mateo,2551,0.4029,0.0805,1,0.0,122250,0.0765,0
06081610201,San Mateo,5256,0.4741,0.0226,1,0.0,75184,0.0999,0
06081610203,San Mateo,3134,0.478,0.0329,1,0.0,75597,0.0951,0
06081610303,San Mateo,7091,0.278,0.0699,1,0.0,202632,0.0793,0
06081610400,San Mateo,5981,0.4502,0.0518,1,0.0,94861,0.0749,0
06081610500,San Mateo,4729,0.4421,0.0393,1,0.0,95708,0.1057,0
06081610601,San Mateo,5993,0.4437,0.0446,1,0.0,96042,0.0736,0
06081610602,San Mateo,2996,0.3204,0.061,1,0.0,162188,0.1048,0
06095250400,Solano,3511,0.5278,0.1538,1,0.0,82711,0.1374,1
06095250501,Solano,2473,0.4593,0.138,1,0.0,110250,0.1492,1
06095250502,Solano,3250,0.4475,0.089,1,0.0,104145,0.1325,1
06095250601,Solano,5270,0.5463,0.1959,1,0.0,84668,0.1605,1
06001401700,Alameda,3276,0.3806,0.1214,0,0.0017641921905806,145833,0.1383,1
06085506804,Santa Clara,4602,0.2598,0.0549,1,0.0,216938,0.0443,0
06075990100,San Francisco,0,0.5468,0.0999,0,0.0047327177614176,-666666666,0.1049,0
06097990100,Sonoma,0,0.5477,0.0999,1,0.0,-666666666,0.0736,0
06001433600,Alameda,5844,0.5537,0.2143,1,0.0,85886,0.1214,0
06081613900,San Mateo,6358,0.2628,0.0698,1,0.0,224223,0.0574,0
06075020402,San Francisco,4169,0.2125,0.0896,0,0.6999999999999997,152138,0.0852,0
06075980900,San Francisco,315,0.4074,0.0909,0,0.6790233048118168,-666666666,0.1015,0
06013336202,Contra Costa,6012,0.5118,0.0866,1,0.0,71314,0.0969,0
06013355115,Contra Costa,10013,0.3736,0.1522,1,0.0,156916,0.1047,0
06013351103,Contra Costa,1929,0.491,0.1304,1,0.0,94444,0.1194,0
06013351101,Contra Costa,2737,0.4843,0.0472,1,0.0,76068,0.1536,1
06013365003,Contra Costa,5416,0.5915,0.265,1,0.0,77653,0.2172,1
06013339001,Contra Costa,3659,0.5255,0.1817,1,0.0,91188,0.1746,1
06013345111,Contra Costa,5850,0.3764,0.1421,1,0.0,153185,0.1255,0
06013345114,Contra Costa,6571,0.294,0.0789,1,0.0,189967,0.1003,0
06013345116,Contra Costa,2961,0.3082,0.1378,1,0.0,208393,0.1191,0
06041120002,Marin,4780,0.3022,0.1188,1,0.0,203393,0.1029,0
06041112204,Marin,4266,0.5318,0.1263,1,0.0,71210,0.0736,0
06041104103,Marin,2884,0.3738,0.0685,1,0.0,135341,0.1608,1
06041108202,Marin,4777,0.4662,0.1505,1,0.0,109958,0.1443,1
06041130204,Marin,2448,0.4146,0.1204,1,0.0,126694,0.1673,1
06041130203,Marin,2100,0.3877,0.1208,1,0.0,141172,0.1111,0
06041105001,Marin,4324,0.4763,0.081,1,0.0,90804,0.1877,1
06041105002,Marin,3030,0.4177,0.1195,1,0.0,125169,0.1682,1
06041111002,Marin,4018,0.4654,0.0443,1,0.0,87349,0.124,0
06041108201,Marin,2365,0.5035,0.1247,1,0.0,88750,0.1341,1
06041111001,Marin,850,0.5196,0.1757,1,0.0,92339,0.1744,1
06041112203,Marin,2498,0.5034,0.1531,1,0.0,94038,0.1244,0
06041120001,Marin,1615,0.4102,0.1153,1,0.0,127396,0.1391,1
06041104104,Marin,5173,0.3749,0.1104,1,0.0,145995,0.107,0
06013359105,Contra Costa,4927,0.4087,0.2153,1,0.0,155170,0.1566,1
06001438204,Alameda,6371,0.4475,0.1242,0,0.161520203169399,98194,0.1375,1
06001440336,Alameda,4248,0.3707,0.1672,0,0.0647883787931535,155625,0.1125,0
06001441926,Alameda,4210,0.4471,0.1259,1,0.0,112941,0.0881,0
06001442301,Alameda,5397,0.3774,0.1266,1,0.0,148590,0.0926,0
06001442601,Alameda,3924,0.3617,0.1347,1,0.0,159000,0.104,0
06001443104,Alameda,5567,0.2797,0.0774,1,0.0,205515,0.0816,0
06001444601,Alameda,6081,0.2864,0.103,1,0.0,213021,0.082,0
06001450746,Alameda,3229,0.3238,0.0915,1,0.0,171736,0.0989,0
06001451505,Alameda,3159,0.293,0.1268,1,0.0,221417,0.0643,0
06001983200,Alameda,896,0.2983,0.1017,0,0.1106965246674438,176103,0.1288,0
06001451506,Alameda,3548,0.4175,0.1129,1,0.0,123571,0.0962,0
06001451704,Alameda,4320,0.3426,0.062,1,0.0,149875,0.1093,0
06001405902,Alameda,3138,0.5546,0.1633,1,0.0,69097,0.1236,0
06001410500,Alameda,3081,0.5026,0.1051,0,0.1972169094971612,46031,0.1367,1
